reviews,labels
"Todo bien pero podrian mejorar el atencionp: Habia solamente un filo de agua que salio del grifo del lavabo y no se preocupen.( No dije nada, pero me parece que se deben verificar que todo funciona bien ). Lo mismo por el hielo : no dan agua de cortesia pero hay una maquina  de hielo, una sola por los 10 o no se cuanto pisos del hotel, y el sabado en la noche no habia mas hielo y nadie se lo preocupe hasta el lunes y tal vez mucho tiempo. Pero ahora bien es un buon hotel funcional, moderno comodo y limpio. Hotel ejecutivo! Buena ubicacion.",0
"Todo estuvo muy bien, en el comedor seria recomendable un poco de variedad en los platillos del desayuno. Me gusta este hotel por su ubicación y porque ha mantenido su calidad en el servicio que presta.",1
"Estuvimos muy agusto en nuestra estancia. Laura la recepcionista y Laura la Jefa del Front Desk son excepcionales!! Y los demás también. Lo único seria, mejorar la limpieza de los cuartos y lavar la alfombra de los pasillos. Muchas gracias a todos por sus atenciones!",1
Al llegar no estaba mi habitación como la requería y no sabían cual darme ya que les faltaba coordinador entre limpieza y ellos de lo demás todo bien limpieza sin problemas y su comida buena  la atención aceptable.,0
"Se tuvo detalles con lo elevadores, tardan mucho en llegar a tu piso, la programacion esta un poco extraña, ya que de PB pides el piso 15 pero si alguien pide el piso 5 llegando al 5 ya no se pasa al 15, obedece a la sigueinte indicacion que le hayan pedido.",1
"Es bueno, no tiene la mejor ubicación pero igual es bueno, el personal fue amable y la atención fue rápida, lo que mas me gusto es que cuentan con alberca, eso le da un plus, pero si podrían mejorar en el mantenimiento del baño la llave del cuarto que me toco no cerraba muy bien, pero fuera de eso fue un buen servicio",1
"El trato por parte del personal fue bueno. Las instalaciones se encuentran en buenas condiciones y la relación calidad precio me parece muy aceptable. Por otra parte, la habitación se encontraba limpia en general, sin embargo, las sábanas me provocaron ronchas en todo el cuerpo.",0
"La primera habitación asignada 644 estaba sin el servicio de limpieza y en la 744 con problemas en la regadera, el cual quedaron en arreglar y nunca se realizó. Es imposible de creer que no resurtan el agua embotellada.  El olor es nuseabundo en los pasillos de las habitaciones. Lo rescatable es la atención por parte de las chicas de recepción, el estacionamiento y excelente ubicación.  Envié fotos de las condiciones de la primera habitación.",0
"Cama en mal condición, el colchón salia fuera de la base y al sentarse casi llegaba al piso, eran 2 camas matrimoniales y solo ocupamos 1, no dormimos bien, ya era tarde cuando nos dimos cuenta y lo que queríamos era dormir y descansar y pues no lo logramos.",0
"Muy bueno el hotel con excelente ubicación, en futuras ocasiones regresare a Monterrey y me hospedare ahí, es un buen precio para los servicios que nos ofrece, cuenta con estacionamiento seguro y eso es garantia y tranquilidad",1
El hotel con buena ubicación y con un servicio agradable por el personal que ahí labora  Ojalá y en un futuro puedan dar el checkout un poco más tarde  Con dos horas más estaría genial  Por todo lo demás estoy conforme y cada que tenga la oportunidad de estar en este hotel lo haré con gusto,1
"Muy buen servicio, habitaciones limpias y cómodas, la comida muy rica y el precio me parecio muy bien. En muy buena ubicacion, llegas caminando a la macroplaza y hay buenos comercios cerca del hotel, también taxis.",1
"Hotel que es de corta estancia, buena relación en el precio y calidad......... Céntrico y sus alrededores hay plaza, y lugares para comer. Sitio para estar en familia, lugar de fácil acceso si es recomendado",1
"Mejorrar el servicio de televicion y accesorrios de baño ya que estan demaciado viejos, las llaves del agua tienen fuga de agua,  el area de regadera no se puede ajustar apropiadamente, en el sistema de cable la imagen es demanciada borrosa y el control remoto no sirve, la alfombra esta muy sucia....etc. El hotel en general es demaciado rudoso se eschan los ruidos de las habitaciones entre otras.",0
"excelente todo,Atencion habitaciones alimentos, trato del personal tanto de la recepcion y restaurante, asi como del personal que nos indico como ttomar un taxi que nos llevara al sitio d nuestra reunion de trabajo.",1
"Mucho ruido por la noche, y estabamos en el 9o piso, los demás huéspedes hacen ruido y la administración no puede hacer nada, debería aplicar políticas para evitar molestar al resto de la gente. a plenas 2 de la mañana hablando en ingles y moviendo sillas en el piso de arriba, es perfecto para estadías esporádicas , ademas es igual al travohotel, los cuertos son identicos, pero es mas barato (diferente por una caja de kleenex, tv mas grande y secador de cabello), debería unificarse y mejorar tarifas para la gente. La llave fria esta por romperse, hay sarro en los grifos, el  inodoro tiene fuga de agua. General es normal, el agua de la alberca esta como slurp! para hacer agua fresca, fria pero limpia",0
"En realidad no esperaba nada extraordinario de un hotel calificación 3 estrellas, sobre todo porque pagué menos de mil pesos ($50usd) por noche y la mayor parte de los 3 días que fui la pasé fuera del hotel. La cama y la habitación son cómodas, el personal amable y está muy bien ubicado. Lo único que me molestó es que no dejen por lo menos una botella de agua y la vendan en 30 pesos cada una, eso hasta en los moteles lo regalan. Y he conocido varios otros hoteles plan europeo que te dejan una cafetera, el café de la cafeteria es muy caro para ser tan poco e instantaneo.",0
"Llame para reservar por teléfono y acorde hospedarme en un habitación de las mejores que tenían. Al llegar la recepcionista fue muy grosera nos pidió las identificaciones de mala manera, nos cobro el total por adelantado sin ofrecernos ningun servico extra (room service etc.). En el hotel estaban hospedados huéspedes de mal aspecto, el lobby lleno, en fin un ambiente muy inseguro.",0
"Ýo pague cerca de 1.700 pesos la noche en este hotel, no me parece exagerado, pero tampoco me parece que sea un hotel económico. Cuando llegue a mi habitación, me percate que el estado de la misma ya era viejo, hasta cierto punto deteriorado. Lo mas molesto, el sanitario (WC) no funcionaba correctamente. Mucho que mejorar en este hotel.",0
"Excelente Atención, calidad en el servicio, limpieza y una inmejorable ubicación, todo a un precio muy accesible. Ampliamente recomendable para viajes familiares o de negocios. Llevo varios años recurriendo a él, siempre con el mismo resultado positivo.",1
"En general el Hotel cumple con las expectativas, en mi caso del baño salian olores de coladera lo que obliga a mantener la puerta cerrada, los canales de cable no todos se logran ver con claridad algunos incluso no se ven, el desayuno Buffett podria variar un poco, para estancias mayores a 3 dias se hace repetitivo.",1
Las habitaciones estan en buen estado solo si les falta poner mas atencion en TV los canales no se miran y los que se miran se ven muy mal...lo demas esta muy bien tienen buen personal muy hamable exelente ubicacion...,1
Buen día. Un saludo. Lo que no me pareció que el clima no sirviera y que tuvo que asistir un técnico. Que en el estacionamiento hay una fuga de agua con mal olor. No tienen ventanas más grandes para poder fumar.,0
"Al entrar a la habitación me encontré con una visita inesperada, una gran cucaracha que me visitaba, se reportó a recepción  y acudieron a la habitación para limpiarlo con un trapo y clarasol ofreciendo cambiar de habitación, a lo cual me parece poco reconfortante su solución pues mi noche fue intranquila pensando que en la cama apareciera otra visita inesperada.",0
"En mis últimos viajes a Monterrey me he hospedado en iStay Centro histórico. Recientemente descubrí este hotel y me alegro. Lo he disfrutado. Limpio, cómodo,  agradable, céntrico y el precio excelente.",1
"En general agradable buen precio todo bien en general, si me volvería a preguntar ......solo tengo una duda no encuentro mis lentes de aumento....favor de avisarme si se me quedaron  ahí por olvido....se los agradecería",1
Servicio al instante y buena limpieza y atencion rápida y util  Sus empleados muy atentos y con buena atencion . La seguridad de sus empleados para dar el apoyo en el momento es buena  Y util para las necesidades de sus clientes.,1
"Las sabanas como que muy duras, tal vez demasiado almidón, en habitación de 4 faltaron toallas y artículos de limpieza personal, y tener que bajar por hielo, no me agrado la idea, debería  de haber una dispensadora por piso, gracias y saludos desde Chihuahua",1
"El servicio de limpieza en las habitaciones es en extremo deficiente, da la impresión de que sólo tienden la cama y te dejan una botella de shampoo y otra de crema corporal. No limpian pisos ni mobiliario. Uno de los elevadores no sirve desde hace aproximadamente tres meses. Utilizo este hotel sólo por la ubicación y el descuento que te proporciona la tarjeta ""amigos milenium"".",0
"El lavabo del baño tardaba en irse el agua, las cortinas del baño sucias, pasillo huele a humedad, comidas en el restaurante no sabe bien, de 2 elevadores 1 funciona y los botones no funcionan para llamar el elevador",0
excelente ubicación solo en vez en cuando los elevadores fallaban y se quedaba atoradoel cuarto que nos toco el servicio(baño) estaba tapado y batallaba para bajar. la atención de los empleados muy buena,1
"Muy buena atención por todo el personal desde la recepción las habitaciones son cómodas y espaciosas  el espacio es muy grande ,la comodidad es magnifica  el restaurante con muy buena carta y deliciosos los alimentos y muy buena ración ,tanto que lo que solicite no me lo pude terminar  les sugiero que pongan mas canales en la televisión",1
"Excelente atención de Personal, mal servicio en elevadores al llegar funcionaba solo 1 y horas después ya ninguno se tubo que utilizar el de servicio y con mucha demora. además nos toco una habitación en la que hubo mucho ruido por parte de otros huéspedes.",0
"Excelente servicio, buena atención, mi familia y yo quedamos muy contentos con nuestra estadía en el hotel y con ganas de regresar muy pronto, el servicio del restaurante muy bueno, una comida deliciosa y un buen tiempo de espera. Muchas gracias!",1
"Buena ubicación, excelente trato ,comida muy rica. Los cuartos confortables ,toallas limpias . El personal de limpieza siempre atento . Al igual que los del restaurant. Fueron muy amables en todo momento",1
"En mi estadía todo estuvo muy bien desde el recibimiento, lo que yo mejoraría sería la comida del bufet  es muy limitado, la atención de los meseros no es muy buena ya que nos tocó que son pocos para la cantidad de gente, será porque estaba lleno o que el restaurante no es directamente parte del hotel? De lo demás muy bien",1
"Las instalaciones se ven descuidadas. La tina de baño sin tapón, tuvimos que improvisar uno para poderla utilizar. La calefacción no funcionaba, la repararon. La pluma del estacionamiento fallo y la orientación del personal fue deficiente.",0
"Todo muy bien, personal muy amable, comida muy rica y habitaciones comodas y limpias, durante las tres noches que duró nuestra estadía no tuvimos ningún contratiempo. Muchas gracias por todo, adicional el detalle de los dulces en la habitación de bienvenida, se me hace un gesto muy relevante para nosotros que estamos fuera de trabajo y que algo dulce nos ayuda bastante.",1
"Atencion en el clima, no funcionaba el aire acondicionado apropiadamente, tarde un poco en que ingresaban mi reservación de forma manual,  pero en general buen servicio y excelente ubicación regresaré pronto",1
"Es un hotel bien ubicado. El único detalle es que a las habitaciones les falta mantenimiento, la puerta cerraba con mucho trabajo, la mayoría de los canales de la televisión no se veían bien. En la barra caliente de alimentos algunos estaban fríos o resecos.",0
"Esta bien, solo nos hicieron esperar para que nos dieran el tipo de habitación que pedimos. La ubicación es excelente para los que quieren tener un lugar muy  céntrico. La comida del restaurante  está muy rico.",1
"Considero que los aromatizantes utilizados en recepción era muy fuerte y casi me invitaba a no entrar a las instalaciones, el uso del elevador seguramente minimiza los riesgos de personas ajenas a las instalaciones, pero me toco compartirlo con otro huésped y no nos permitió marcar ambos pisos En referencia de la habitación la cortina de mi baño, estaba roto, a mi llegada y antes de utilizar, el área de regadera había residuos de cabello, y sin alguna aparente causa se cayo el toallero",0
"La amabilidad de la mesera fue excelente, pero el tiempo de demora de los platillos fue excesivamente lenta. También al día siguiente mis compañeros se encontraron una cucaracha bajo la mesa en la cual estaban comiendo.  Las habitaciones estuvieron cómodas y limpias, y las camaristas muy atentas.  Excelente ubicación!",1
"En particular si recomiendo al hotel por su excelente ubicación, el bufete esta rico, fresco e higiénico, la promoción de adulto al 2 x 1 esta bien, el menú no es muy variado pero esta rico,  en mi hotel pienso que el retrete tenia una pequeña fuga en la base- habitación 1743- pero era leve, seria bueno que lo revisaran, renté la habitación x 4 días y me proporcionaron una botella de agua de cortesía, pienso que seria bueno que me hubieran proporcionado una botella de agua x día, ya que en otros hoteles donde me he hospedado si me otorgan jabones, papel, agua para la plancha, dos botellas de agua para tomar, cafetera con sobre  para prepararse una bebida, etc, sería bueno que se proporcionara esa cortesía, porque no son cosas que tengan un gran costo pero que uno como cliente…",0
"Un bonito hotel, con excelente ubicación, camas cómodas. El personal de recepción no me gusto su recibimiento. Pero en general las instalaciones y las habitaciones están muy bien, dormimos comodos y agusto.",1
"Check in y check out bastante rápido. Tuvimos una situación con las llaves que el personal del hotel resolvió rápida y eficientemente. La localización del hotel es céntrica. Se debe considerar esto si viajas en auto particular, dado que el tráfico es considerable (al menos en fin de semana)",1
"Buena estancia con ustedes, servicio, limpieza y a demas la ubicacion del hotel era excelente, porque estaba muy cerca del sitio a donde tenia que ir por un congreso.  sin duda regresaria con uistedes,",1
"Personal super atento, habitación excelente en su comodidad, desde que llegas sientes la comodidad del lugar, la zona es muy tranquila para pasear en familia y es muy facíl el acceso a los lugares importantes de la ciudad.",1
La zona de la habitación que nos dieron apestaba (probablemente por la moqueta). Solicitamos un cambio de habitación y nos asignaron otra sin moqueta que olía menos pero aún se notaba y de hecho tenían un aparato de aire en el pasillo al salir del ascensor para reducirlo. Lo mejor fue la atención en recepción ya que se preocuparon por el problema y trataron de solucionarlo.,0
"Una muy buena opción un excelente lugar con buenas atenciones, con seguridad y a precios accesibles, sobre todo la localización, sin dudar es mi primera opción al ir a mty, solo mejoraria un poco de mejor iluminación en el estacionamiento",1
"En la habitación que me asignaron había un fuerte olor a humedad, además que las sábanas de una de las camas tenía manchas así como también las toallas, y en la alfombra. La atención del personal es buena y los alimentos no lo sé ya que mi reservación no incluía el desayuno.",0
"falta de limpieza en general, ojala puedan quitar las alfombras huelen muy feo y las llaves del baño del lavabo están deterioradas y sucias la pantalla tiene pésima recepción de los canales tanto locales como los de paga",0
"En general la estadía fue placentera, solo realizaban el aseo un poco tarde y las almohadas son demasiado duras, la televisión no ser veía muy bien y se reporto pero no lo corrigieron, no tienen servicio de botones y es complicado mover las maletas. Tienen un amplio estacionamiento, un buen servicio y la comida esta muy rica",1
"Siempre fue difícil el que llegara la factura, el empleado indicaba un horario pero esto nunca se cumplía, tenía que estar frente a él hasta que realizara el envio, creo esa es una falta de responsabilidad, seria se trabaje en ese aspecto.",1
"El espacio es adecuado y cómodo, sin embargo el olor de la habitación era desagradable muy desagradable. Eso realmente redujo la calidad del servicio. Los alimentos tampoco eran lo mejor, pueden mejorar.",0
deberian de separar el area de personas hospedadas la  de publico en general los meseros tiene mucha carga y los que tenemos que hacer check out comemos con las prisas asi no se disfruta el desayuno (la opcion de despertarse mas temprano para no andar a las psisas qeu podrian pensar no es opcion la mayoria vamos por eventos especiales como para despertarnos temprano ),1
"Excelente ubicación, lugar limpio, excelente vista en las habitaciones de pisos superiores. Excelente servicio en el restaurant, precios accesibles. Personal amable y amenidades dentro de las habitaciones.",1
"Excelente hotel, el precio es acorde al servicio y las instalaciones, aunque las habitaciones un poco reducidas en tamaño pero se compensa con otras amenidades que ofrece, además de una ubicación privilegiada. La comida del restaurante muy rica, de lo mejor que comimos en Monterrey.",1
"falta un poco de mantenimiento en las instalaciones, pero las personas de recepcion es excelente, el restaurant son algo descuidados falta mas atencion, las sritas meseras muy atentas, no asi el jefe de meseros",0
"Lo único que no entiendo es porque sale más caro reservar directo en el hotel, que en las aplicaciones; instalaciones muy buenas y confortables; excelente ubicación a 3 cuadras de la macroplaza, en una zona muy segura; seguro repetiré!",1
"En general la estadía fue buena, falta cambiar las alfombras de los cuartos ya que se ven muy viejas y sucias. Fuera de eso todo estuvo normal, buen servicio de limpieza de la habitación y en recepción todo muy bien.",0
"En general el hotel es bueno aunque ya las habitaciones son viejas, los elevadores un gran problema del hotel, fallas constantes y demasiado tiempo de espera. La ubicación excelente y la calidad de los alimentos muy buena",1
"En cuanto al proceso de check inn fue muy rápido, y les comparto puntos a considerar, su ubicación es estratégica a solo cuadra y media del recinto, es una buena opción a bajo costo si visitas Monterrey para evento en Pabellon M. En cuanto al hotel los olores reportados en otros comentarios son ciertos...en cuanto llegue tuve la percepción de estar en una guerra campal entre olor a drenaje y aromatizantes baratos para disfrazarlos, pensé que por habitación ""Superior"" que según en la página web de Expedia la muestra como con decoración diferenciada...en realidad solo tiene quizá la ubicación pues piso con alfombras viejas y baño sin tinta no la hace diferente de una estándar. Las camas son cómodas, la ropa de cama fue aceptable y funciono bien equipamiento de la hab y agua…",0
"Considero que pueden mejorar la calidad del servicio La calidad de los alimentos, no es muy buena El buffete, podría ser mas variado En el aspecto de servicio de limpieza, entregan muy tarde las toallas, podrían tener una cafetera en las habitaciones  La máquina de hielo no funcionaba y había que acudir a cocina a solicitar hielo",0
Es un hotel que no es acorde su calidad-precio. Es caro para lo que ofrece. Las camas son cómodas pero a los baños les hace falta mantenimiento. No se puede uno ni bañar ahí.  Uno llega y siente que está en un motel.  Pueden mejorar en muchos sentidos.,0
"La verdad en esta ocasión tardaron demasiado en entregar las habitaciones. Nos dijeron que a las 3 de la tarde haciamos el check in, sin embargo tuvimos que esperar más de media hora, eso porque insistimos. No había toalla de manos ni secadora. (Tenía que ir una persona de mantenimiento a instalar una secadora de cabello)",0
"Creo que necesitan hacer un cambio de toallas, sabanas y en general de algunas partes de los cuartos. Sobretodo sabanas y toallas estaban algo sucias, rotas, etc.  Me tocaron tambien unas sabanas super duras que no permitian que me quedara dormida de la incomodidad.",0
"Mis dos noches fueron muy tranquilas, lo único por lo cual es que no le doy un excelente es que realmente era muy fuerte el olor a humedad de la habilitación y el a/c se apagaba constantemente sin razón aparente",1
"Solo un par de observaciones, el baño debería tener coladera toda el agua que salpica al bañarse ahí se queda y como no hay jergas en el piso, estamos pisando el agua y se hace sucio el pasillo y parte del cuarto. De ahí en fuera muy bien.",1
"faltaban toallas,no tenian 2 veces tuve que solicitarlas,la puerta del baño  tenia chapa rota y no se podia cerrar la puerta con privacidad,en cuanto la ubicacion muy buena puesto que en el centro,no lo recomiendo por los inconvenientes presentados",0
No me gusta q no tengan servicio de mozo el olor de sus habitaciones de humedad y sus elevadores con la tarjeta sube mas mete sus tarjetas y se borraba el piso al q hibamos dos veces nos bajo el elevador de golpe sin llegar al piso 12,0
"Muy bien el hotel la recepción , instalaciones , la habitaciones limpia , aire acondicionado en perfectas condiciones  se los recomiendo para visitar y elegir ubicación en el centro de MTY cercas de la macroplaza",1
"desde que descubrimos este Hotel istay, hemos tratado siempre que vamos a Monterrey llegar a su Hotel, y nunca había notado algo raro, pero ahora si, en la Habitación se sentía un olor a humedad o como una habitación sucia, es mi recomendación para que vean este detalle, pronto estaremos por allí gracias y saludos a todo el equipo.  nota: habilitación 1443",1
"las recepcionistas atienden con cara de enojadas, mi habitacion no estaba disponible por que segun no les habia llegado el pago de mi empresa. queria continuar explicandoles la situacion y me callaban con un ""ya ahorita lo vemos"", la chica del restaurante con una actitud nefasta, las dos veces que desayune ahi no me enviaron mi factura. la habitacion olía mucho a humedad y le dije a la mucama y segun me dijo que iba a poner un aromatizante que jamas puso. pesimo servicio para un hotel de monterrey",0
"Horrible la atención, pésimo la limpieza, nada que ver toda una pesadilla de hotel. Un hotel donde no te gustaría volver a hospedarte. Muy mal servicio y el personal grosero, mal humorado, con poca tolerancia para servir al cliente",0
"estancia muy buena, ubicación excelente, las instalaciones limpias, el personal amable y dispuesto, gracias por atender mis peticiones especiales de manera personal, pronta y efectiva, y también por respetar tarifas y ofertas.",1
"El servicio en general del hotel es muy bueno, además que está ubicado en el centro de Monterrey, por lo que se tiene acceso a diversos servicios. El precio debería ser más accesible para las personas que lo utilizan con frecuencia y estancias largas.",1
"Todo esta bien en cuanto a calidad y precio, pero siempre, siempre, que hago reservación para 3 o 4 personas nunca ponen las toallas, ni los jabones, agradecería atención en eso. Por todo lo demás lo recomiendo.",1
"Muy a gusto, todo cerca, limpio y la atención del personal de recepción de 10, lo recomiendo amplia mente y feliz por la experiencia. Lo único que no nos dijeron es del 15 por ciento de descuento en el restaurante al presentar la tarjeta de hospedaje pero de ahí en fuera todo genial.",1
"Había personas ruidosas en hotel que no dejaban dormir, estacionamiento muy reducido para la cantidad de personas, los elevadores saturados, se requiere poner más en otra ubicación, falta mayor mantenimiento",0
Las habitaciones huelen muy mal  deberían de ponerle ambientadores da asco además las camareras entran sin preguntar a las habitaciones  muy mala experiencia  no vale la pena quedarse allí ni una noche zas,0
"La calidad de los alimentos es muy mala el precio de la habitacuon incluia desayuno buffet el cual estaba muy feo con nada de variedad, habitaciones tienen un olor muy desagradable  lo salva la ubicacion que es buena",0
"Esta es la cuarta vez que me hospedo en este hotel, a donde la UANE me envía. Y es la primera vez, que tanto mi esposa e hijo nos quedamos con los pies negros de tierra, por las alfombras que al parecer no lavaron. Lo expresé en recepción a mi Check Out. Espero que esto no se repita. Estuve ahí 29 y 30 de septiembre. La habitación fue 1041",0
"La habitación es amplia, el hotel esta en una zona de facil acceso y bien conectada, no obstante la habitación suele tener un olor alto a humedad que puede llegar a ser muy incomodo. Los elevadores son insuficientes y no funcionan bien, una ocasión subio al piso donde me encontraba y no abrió la puerta, regresando nuevamente a planta baja.",0
"Hace 6 años me hospede ahi, ha demeritado mucho, habitación muy pequeña, mucha austeridad relacionada con el precio, alberca muy pequeña, lobby demasiado básico, cambiaron de concepto por completo, de ser un hotel comodo, practico, limpio, paso a ser bullicioso, comercial, deteriorado,",0
"Excelente servicio por parte de todo el personal, buena ubicación y atención, pedimos una toalla más y ahí estaba en menos de 5 minutos, nos aclaraban dudas con prontitud, sin duda volvería a hospedarme con ustedes",1
"El agua caliente es un problema en el hotel ya que durante las tardes y noches resulta imposible bañarse, inicie el reporte desde las 19:00 pm y hasta las 02:00 horas no me dieron solución. ademas de una habitación las llaves del lavamanos tiran muchísima agua",0
"la atención es de lo mejor, las instalaciones muy limpias y el precio muy accesible. me gusta la ubicación ya que desde ahí se llega rápidamente a cualquier paseo de la ciudad. lo recomiendo ampliamente",1
"Excelente lugar, las instalaciones son muy completas. Cerca del centro en el cual se hace muy fácil el poder visitar lugares dentro de la ciudad. La limpieza del hotel hace una estancia muy cómoda para descansar.",1
"Excelente lugar céntrico, encuentras todo cerca, recomendable para pasar momentos excepcionales con la familia.  una área de oportunidad seria el cambio de la alfombra del piso en que nos quedamos dado que para las personas que son alérgicas, se puede pers",1
