reviews,labels
"Me encantó todo, es muy limpio, servicial, todo está muy bien, me gusta mucho ir con mis amigas a quedarme o simplemente a desayunar, la señorita Carmen de Restaurante, su atención fue increíble, siempre atenta... Muy recomendable este hotel ✨",1
"Excelente lugar! Super recomendable, frente al Fundidora para quien disfruta salir a caminar y hace ejercicio al aire libre es una gran opción, buenas tarifas, el servicio en restaurante buenísimo, la amabilidad de los meseros y el staff del Hotel siempre dando el mejor apoyo para hacer de mi estancia lo más placentera posible y vaya que lo lograron, siempre me sentí como en casa, muy bien consentido y atendido....  En especial mi reconocimiento a Jacke López, staff de recepción que siempre hizo que cada día fuera especial para mí, siempre amable, con la mejor actitud y una sonrisa angelical... De esas que enamoran...   Sin duda volveré siempre a Antaris...",1
"Excelente atención ñ, excelente ubicación, muy cómodo, limpio, muy buenas amenidades.  El buffet está variado y la atención de los meseros es muy amable.  Si tienen oportunidad suban a la alberca para mirar la bella vista que tienen desde arriba.  Me encantó la atención de la srita. Jacky   Cada que regreso me sorprende la atención   Gracias",1
Es una excelente opción..... Muy rica la comida .. súper rápida y amable atención de todos ...la señorita Carmen nos dió excelente servicio muy amable y súper agradable lo recomiendo 100 %... fue una excelente visita.,1
"Estuve de visita por Monterrey varios dias  para mi es muy importante un buen desayuno, la mejor de las atenciones para esto fue ""carmen"" una chava super ágil atenta y amable... Le doy 10!!  Antaris cintermex para mi es una de las mejores opciones para descansar y pasarla muy bien... Todo queda cerca el parque fundidora es algo de lo mejor para hacer... Sin dudarlo vuelvo pronto gracias a todo por sus bonitas atenciones me quedo con una sensación de agrado 😊🙏",1
Servicio en restaurante del hotel Antaris Cintermex en Monterrey N.L. una excelente atención de la Srita. que nos atendió de nombre Carmen muy amable y atenta en todo lo que necesitabamos. En general tanto las instalaciones del hotel como del restaurante muy bien y su personal muy atento y servicial.,1
"Muy buena atención y recibimiento en el hotel. Excelente atención con la Srita. Carmen en el Restaurante Béke, muy buen desayuno/bufet. Excelente ubicación con puente para cruzar a Paseo Santa Lucia, todo muy limpio. Cuartos de buen tamaño.",1
"La mejor opción en Monterrey. Muy agradecido con todo el personal, particularmente con Gerente David Chávez por tsu excelente atención, la estancia fue totalmente satisfactoria. AntariSuit cintermex.!",1
"Antaris Cintermex Muy buen hotel cerca de parque fundidora, buenas habitaciones muy limpias y confortables. El Restaurante Beké muy buen servicio, la sra. Carmen muy atenta que nada nos faltará , nos atendió excelente y su trato fue amable .",1
"En restaurante el servicio excelente agradecemos las finas atenciones de la Señorita Carmen muy atenta y carismática.  La comida muy rica, todo fresco. Solamente el jugo de naranja lo sentí como ""naranjada"" .",1
"Recibi la mejor de la atenciones por parte del departamento de ventas con el fin de reservar 13 habitaciones para un evento familiar    La recepcion fue amable y efectiva, hubo un caso de ""llegada tarde"" que no tuvo ningun problema en registrarse.   Como valor agregado me proporcionaron datos para conseguir transporte confiable y seguro",1
"Excelente servicio y atención desde el personal de botones como Gerardo, hasta la atención de la recepcionista Daniela muy amable y atenta, de k tu la manera el trato del gerente pascual, muy recomendado.",1
"Desde el momento que llegamos al hotel fuimos muy bien recibidos, las habitaciones, el lobby, todo fue maravilloso. Incluso en las mañanas el desayuno, pero lo que más me gustó de todo fue la atención de las personas del hotel, en especial de la señora Carmen, su buen humor, sus platicas e incluso el ayudarnos con lugares a donde ir, recomendaciones de comida, el estar muy al pendiente de todas las necesidades de la mesa, sin duda regresaríamos por la gran atención de todos, gracias por todo.",1
Muy agradecido con todas las atenciones del hotel y personal Hotel Antarisuite Citermex y en especial con David Chavez gerente y Carmen en Restaurant y todo el personal del Hotel mi familia y yo agradecidos por las atenciones. Recomiendo ampliamente las instalaciones con todos los protocolos tanto entrada Loby Gym Restaurant alberca áreas de estancia como las instalaciones en general lo recomiendo ampliamente a familias parejas que siempre buscamos un lugar súper limpio y con toda la atención aparte demaciado céntrico nos quedo justo en la entrada de el parque fundidora donde los niños y nosotros los adultos nos diviertimos al maximo no dejen de vistarlo les esncantara… Iván Sánchez…..,1
"En nuestra opinión, recibimos un servicio muy amable cordial y las atenciones de carmen persona muy servicial y atenta a nuestras necesidades. Definitivamente estaremos de vuelta en nuestra proxima visita.",1
"Estuve hace poco en este hotel, la limpieza fue buena, la ubicación está excelente. El detalle fue: en la noche se terminó el agua caliente. Estuve llamando a recepción para que nos resolvieran esto, fueron varias llamadas hasta que alrededor de la 1:30 am mantenimiento arregló el problema.  Algo que me gustó mucho fue la actitud de servicio, el chico de la noche siempre estuvo pendiente a mis llamadas. Hasta qué se resolvió, incluso me marcó para confirmar que ya tuviera el agua caliente. Le hice mucho hincapié en que si necesitaba el baño con agua caliente y siempre estuvo atento a nuestras llamadas. Esto le dio un plus muy grande y ayudó a mitigar ese detalle.  Muchas gracias!",1
"Todo muy rico y excelente servicio, nos atendió Carmen la cual fue muy amable con todo lo que solicitamos, definitivamente regresaremos en cada oportunidad que visitemos Monterrey , 100% recomendado, buena atención buena comida lugar agradable con medidas de prevención u espacios sanitizamos",1
"Ubicación del hotel excelente pues me quedo muy cerca de los lugares que necesitaba ir, y en especial agradecimiento al Gerente Fernando que desde que llegamos nos atendió excelente dandonos uña habitación con muy buena vista muy cómoda, todas las atenciones fueron excelentes, con ganas de volver por el servicio que me brindaron 100/10 :)",1
"Una estancia fabulosa en todos los servicios súper bien atendidos, en el restaurante excelente comida y atención personalizada, Carmen ""nuestra mesera"" súper atenta y linda. Al igual que en recepción muy buena atención.",1
"Excelente servicio en todo el hotel, camareros y demás personal especial agradecimiento al personal del restaurante.  A los meseros y en especial a la Srita. Carmen una persona suuper atenta!!!! Mil gracias,espero pronto regresar",1
"Muy satisfecho con el servicio excelente atención en recepción de la señorita Daniela ,las habitación se encontraban en buen estado, buena ubicación del hotel lo que hace tener una buena experiencia en el hotel super recomendado. *",1
"Muy satisfechos con el servicio de nuestros meseros Carmen y Jesús , atentos, serviciales y muy amables. El sabor de la comida en relación a los precios fueron razonables. Las instalaciones se muestran exactamente cómo están en las fotografías",1
"Totalmente satisfecho ya que cuentan con excelentes instalaciones donde se siente un ambiente muy agradable. Cuentan con una excelente ubicación ya sea para visita familiar, personal o trabajo. Agradezco la atención de todo el personal en especial en recepción por la amabilidad y profesionalismo de la Srta. Jaqueline López.  Sin duda es un lugar que recomiendo seguiré visitando.",1
"Sumamente recomendable, placentera estancia en el recinto, instalaciones impecables excelente atención por parte del personal. Es más que confort y seguridad, muy buena ubicación y bonita vista de la ciudad",1
"Sin duda el hotel Antaris cintermex rebasó nuestras espectativas pero sin duda alguna en serbicio en el restaurante Beke fue maravilloso, nuestra anfitriona Carmen, sin duda, fue de los mejores servcios, super amable, sonriente y siempre atenta a nuestras necesidades, sin duda hizo de nuestra estancia una experiencia llena de ganas de regresar,super recomendable!!!",1
"El hotel muy agradable, todos muy amables. En especial el Sr. Esaú y la Sarita Carmen en el restaurante. Pagamos habitación con desayuno buffet y luego dijeron que ya no había, pero ellos dos compusieron la situación y desayunamos delicioso. Una estancia muy linda, muy buena ubicación, si regresaremos.",1
"Quiero extender una felicitación por la excelente atención que he recibido del gerente David y Pascual.  En cuanto al restaurante a Roberto, Esau, Carmen, Miguel y el chef Mario por siempre hacerme sentir como en casa.",1
"si quieres comer rico y tener una atención agradable, desayunar en Beké, que además de la vista, tendrás muy buena atención por su personal, en especial Carmen, quien tiene un trato personalizado, es muy amable y siempre te recibe con la mejor actitud, lo que sumará a que tengas una agradable estancia.",1
"Venimos de Coatzacoalcos Veracruz, y quedamos encantados con él servicios desde la llegada al hotel las habitaciones y el restaurante (atención personalizada Carmen que nos tendió muy amable y atenta).   Nos sentimos sentimos muy a gustos y en casa….   Los recomendamos 100% y esperemos pronto regresar…..",1
"es la primera vez que me hospedo en el hotel y me encanto, desde la llegada la chica de recepción Jackie se porto muy amable y linda, atenta a todos los requerimientos que le pedi, también el gerente David me ayudo en todo. las instalaciones muy cómodas y la comida de restaurante exquisita. en general me siento muy satisfecho con mi estancia, el trato del personal de la recepción nos trato de una manera que me hizo sentir como en casa.",1
"Estoy agradecida con el exvelente servicio que cuebta el hotel, pues me toco desde el inicio que llegue al hotel un aroma rico fresco, el botones un señor ya grande que nos ayudó con las maletas los recepcionistas bien atentos al momento de lo que pude pedir en mi estancia y el restaurante mi desayuno fue unos huevitos con chorizo y estaban muy deliciosos la verdad lo recomiendo mucho y mi mas grande agradecimiento al Gerente de recepcion, que nos hizo tener una experiencia muy buena en nuestra salida muy atento con conseguirnos el taxi y ayudarnos con las maletas. 10 de 10 al servicio del hotel 👍👍👍",1
"un hotel muy cómodo, las habitaciones son amplias y esta muy cercano a varios puntos de interés de la ciudad, trato amable del personal =)  fuimos a un evento el sábado 15en el parque fundidora y no fue necesario tomar ningún transporte,",1
"Las habitaciones ejecutivas del hotel son súper cómodas, amplias y limpias. Excelente relación precio - calidad.  El restaurante Beke es genial, en especial la atención del gerente Roberto Carlos Cervantes sin duda excelente anfitrión y hospitalidad, te hace sentir como en casa.",1
"Me encanta hospedarme y regresar al hotel cada vez que estoy en MTY especialmente por la cercanía a CINTERMEX, habitaciones de primera calidad. Excelente atención y servicio por parte de todo el personal, en especial en el restaurante por parte de Carmen que siempre nos recibe con una sonrisa y amabilidad.",1
"Nos hospedamos el equipo de trabajo 15 personas por una semana y todos fueron muy amables, tuvieron muy buenos detalles con nosotros.  Saúl en Restaurante, excelente servicio, Carmen (mesera) muy amable y atenta, nos hicieron sentir como en casa.  ¡Les recomiendo que si van a eventos a Cintermex elijan Antaris!  ¡Muchas gracias!",1
"El hotel está muy bien ubicado, pues tiene acceso rápido a algunas de  las avenidas más importantes de la ciudad. Se encuentra en un lugar estratégico pues te puedes trasladar fácilmente al aeropuerto, al sur de la ciudad y Carretera Nacional. Por otra parte también tiene acceso a las vialidades que te llevan al poniente la ciudad.  Es un hotel tipo express y no cuenta con un restaurante, aún cuando si cuentan con servicio de alimentos a la habitación. También se encuentra al lado de varios restaurantes, así que si tienes hambre solo tienes que caminar unos pasos.  Un punto no fue de mi agrado, es que al entrar a la habitación no se encuentra ningún banner  o señalización que indique que el área esra sanitizada como lo hacen otros hoteles en esta época de contingencia.",0
"El servicio de comedor fue excelente, la persona que me atendió fue muy amable y atenta, están al pendiente de los comensales.  El lugar es muy agradable y la comida, que fueron chilaquiles recomendados por la persona que me atendió, estaban deliciosos.",1
"Estuve hospedado una semana, comí algunos días en este restaurante, por viaje de trabajo tengo que facturar pero este lugar solo me dice que ya tiene mi factura y nunca me la envía, si van a trabajar eviten comer aquí si no quieren pagar doble, además es súper tardado, solo hay una mesera para 15 mesas, un desayuno te tardará 2 o 3 horas .Además siempre que llamaba me pedían mi correo y datos de facturación, en verdad que flojera, Llevo casi una semana esperando una factura pero creo que perdieron el ticket.El hotel está bien pero les doy una estrella por el pésimo servicio de este lugar.",0
"Después de más de un año sin vernos por la pandemia, elegimos este hotel para pasar una noche de amigas (de Coahuila, Nuevo León y Tamaulipas) recibimos una atención excelente! Más de lo esperado. Gracias 🤩",1
"Excelente el hotel, muy limpio cómodo y confortable, solo cuidar la conexión a Internet que a veces falla de ahí en fuera todo es magnífico, felicidades a Carmen en el restaurante por su gran calidad en cuanto a servicio y atención ademas de ser muy empatica y educada. Cuídenla ya que realza la lmagen del lugar.",1
"Excelente actitud, Esau el chico de recepción durante toda nuestra estancia ha estado atento y al pendiente de nuestras necesidades con una actitud positiva que nos ha hecho sentir como en casa. Excelente hotel buena ubicación y el personal muy amable.",1
Todo excelente y sobretodo la atención en el el restaurante  No es la primera vez que vamos y la señorita Carmen siempre nos atiende de una forma excepcional   Mis felicitaciones y agradecimientos y que siga así,1
"El servicio espectacular, pero mi comentario va dirigido para el joven Esaú Alexander, un chavo increíble que nos brindó su apoyo y ayuda en un problema, además de que fue súper honesto. más personas tan increíbles como el. Gracias por todo el servicio tan increíble que brindaron",1
Excelente servicio en el hotel. Pero quedamos más sorprendidos con el buen humor y servicio en el restaurante de la Sra. Carmen que nos atendio.  La comida muy rica. Todo bien acomodado y sobre todo saborizado.,1
"Tuve una muy mala experiencia y todo por falta de comunicación por parte del encargado David Sánchez que no pudo darme solución a un error que el cometio , el cuarto inundado cada vez que nos salíamos de bañar.",0
"Sin duda lo recomendaría, desayunos muy ricos y el café no se diga es un lugar muy agradable para desayunar en familia ; el personal siempre esta atento a lo que necesites y se preocupan por dar la mejor atención. Carmen es muy buena para hacerte ameno el desayuno y consentirte como en casa.   Esperemos volver pronto.... gracias!!",1
"Muy buenas habitaciones amplias camas muy cómodas, y el clima en la habitación muy Bueno me quede en la Junior suite q tiene una sala con sofá cama esto la hace doble espaciosa y si vienes con niños genial se divierten en su espacio,los desayunos muy sabrosos y el personal muy amable siempre dispuestos a ayudar, enfrente de parque fundidora la mejor ubicación !! Claro q volvería aquí totalmente recomendado",1
"Muy buena atencion, los empleados son muy atentos,,excelentes habitaciones, muy buen servicio y todo muy limpio, precios accesibles, he visitado el hotel en 3 ocasiones y he quedado con buen sabor de boca, lo recomiendo ampliamente",1
"Muy buena ubicación, fácil acceso, limpio, habitación muy confortable y con las amenidades adecuadas, el servicio muy bueno, el personal amable y con muy buena actitud. Muy serviciales Muy recomendable, precio accesible",1
En cuestión de ubicación es buena y trato del personal está bien le falta aseo estuve en la primera habitación y la cama parecía q no estaba bien sacudida o no se si los de la lavandería pero al cambiarme de habitación la segunda estaba igual el baño no estaba ni barrido ni trapeado completo desagrado porq ya eran media noche. Mejorar la limpieza y más por temporada de pandemia COVID,0
"Este hotel fue la mejor opción, a parte de que tiene una excelente ubicación frente al atractivo más concurrido, el parque fundidora, el trato fue demasiado bueno, toda la comida era riquísima y los Precios accequibles desde el desayuno, almuerzo, cena y sobre todo su rico pastel de chocolate, fue el final. Gracias a Esau este joven se esmero en el trato a pesar de que éramos demasiadas de encargo de que nos sintieramos complacidas aún hasta el final. También los chicos de recepción son super buena gente y atentos, nos brindaron café y galletas a las 3 am de la mañana en lo que esperábamos el taxi para ir al aeropuerto.",1
"Nos encantó la estadía en el Hotel, un gran equipo humano y excelente servicio. Un reconocimiento especial por el trato y los mística que tuvo Carmen en el Restaurante con nosotras, eramos un grupito de 5 mujeres! Gracias por tu excelencia y atención para hacer nuestra estadia maravillosa!",1
"Excelentes instalaciones la habitación amplia, lo único que no hay secadora de cabello pero fuera de eso todo bien, el restaurante delicioso el desayuno muy variado pero sobre todo el personal muy amable.",1
"me he hospedado en este hotel una vez año desde hace 7 años, este año 2020 en el mes de febrero tuve la oportunidad de ir, y me encanto la remodelación que han hecho en el lobby, le cambio completamente la imagen, por fin le han estado dando mantenimiento a las habitaciones y el aspecto a viejo se ha ido! Felicidades por este cambio que gran falta hacia!! Su alberca es pequeña pero funcional, el servicio y la atención de lo mejor! el restaurante prepara alimentos con muy buen sabor, aunque su variedad no es mucha, el sabor es muy bueno!! y lo mejor de todo es su excelente ubicación",1
"En general estuvo bien la estadía. No tuve problema en check in ni nada realmente malo. Mi reservación incluía desayuno buffet gratis, estaba bastante bien, no muy variado pero para ser gratis esta bien.  Lo malo de mi experiencia es que nadie me explicó que tenía que poner la llave en un interruptor para poder tener luz ni cómo acceder al internet. Llamé a recepción para que me pudieran ayudar pero no contestó nadie, mejor me ayudó una de las amas de llaves, muy linda y atenta. No le pedí su nombre pero estaba aseando las habitaciones del piso 4. También una de las toallas estaba goteada con sangre. No le tomé foto porque no pensaba dejar reseña. Gracias también a la recepcionista Johanna :)",0
"He estado en varios hoteles en Monterrey pero ninguno con este servicio, atención, eficiencia y comodidad. Gracias a Johanna en recepción por hacer mi estadía increíble. Atenta, profesional y súper buena onda. Gracias por salvarnos a media noche!",1
"Todos los días desayunamos en el restaurante del hotel Beke excelente servicio, sus alimentos perfectos y la atención excepcional. Siempre atentos a lo que pedíamos y muy amables en especial la señorita Carmen una excelente atención.",1
"El dia de hoy me aventure a bajar al buffet del Hotel, no soy de estar probando nuevas comidas y menos en lugares que no conozco ya que no soy de Mexico, al llegar una mesera del restaurant se me acerca y al exponerle mis inquietudes me recomendo unos platillos tan especifico a mis gustos del buffet que quede impresionado, la comida deliciosa y la Sr. Luisa un amor de persona, de no ser por sus platicas, su servicio y sugerencias, de la puerta no hubiera pasado.Sin pasar desapercibido por supuesto la comida muy deliciosa felicitaciones al chef. Super recomendado el restaurant y el buffet, tiene 10/10.",1
"Muy buena atención de la srita Carmen Mendoza, buen servicio y disponibilidad Volveríamos nuevamente al restaraurat de Antaris Contermex con personal atento y sin ningún problema La comida muy deliciosa, el café único las instalaciones de primera, cómoda, con clase y limpieza",1
"Muy bien atendido el personal (Carmen Mendoza) amable y servicial, servicio rápido, lugar limpio, instalaciones modernas y muy rica la comida.  La ubicación del hotel es muy céntrica y accesible Cuartos en buenas condiciones",1
"Tiene una excelente ubicación (está muy céntrico) da a muchos lugares como parque fundidora, Auditorio Citibanamex a la Arena Monterrey, entre otros. También en el desayuno tiene un excelente buffet, excelente servicio y unas maravillosas habitaciones que están muy limpias y son muy cómodas.",1
"Estuvimos muy cómodas y muy contentas en el hotel. Sobre todo por Johanna de recepción que nos ayudó con un problema que tuvimos y de verdad que nos hizo pasar un excelente viaje. Estoy segura que cualquier situación ella es excelente para ayudarte con “algún” problema que tuvieran. Excelente servicio Johanna , mil gracias !!!",1
"Muy amable todo el personal en especial la sra. Galette y el sr. Pascual quienes hicieron muy amena la instancia,muy buena ubicación e instalaciones y trato tanto antes como después del registro. Sin duda volvería y lo recomiendo si buscas un lugar tranquilo y agradable.",1
Me gusto mucho la ubicación. Y muy buen servicio en la recepción de Galette que nos ayudó en todo momento para poder tener un rápido acceso a la habitación espero conocer los alrededores para poder dar mas detalles,1
"Todo bien con la estancia, tiene microondas y refrigerador chico, fundidora está cruzando la calle y hay Oxxo y 7Eleven a una cuadra.   La atención de Laura y Luz es excelente, es un valor agregado para nosotros como clientes que el hotel cuente con personas amables y alegres en el equipo de trabajo.  La habitación está bastante amplia y en el quinto piso se tiene alberca y gimnasio.  Recomendable.",1
"El área de restaurante del hotel es muy cómodo, agradable. La atención es muy atenta y servicial desde que uno ingresa al restaurante, siempre ofrecen café al gusto del consumirdor y cordial al momento de preguntar sin dejar aún lado que la comida es muy apetecible.",1
"Excelente servicio del hotel como del restaurante , con una excelente ubicación si vas algún evento a parque fundidora y muy accesible. El restaurante con buena variedad de comida y muy rica y muy cerca. Recomendado!",1
"Excelente servicio en el restaurante!  La atención fue super rápida y atenta de parte de Carmen a las 7:30 am! El sabor de la comida muy bueno también, Excelente todo y muy recomendado para un desayuno rapido.",1
Excelente servicio de Carmen... Nos atendió de maravilla... Vale la pena visitar el lugar para desayunar en un lugar diferente... Nos prepararon quesadillas y el machacado está muy bueno... Frente a cintermex... Muy limpio el lugar... Abre todos los días a las 6 am,1
"Buen servicio en general, excelente atención de Laura y Johanna.  La ubicación inmejorable si vienen al recinto de CINTERMEX o la Arena Monterrey.   Variedad en el menú aunque un poco elevado a mi parecer.   Pueden mejorar en instalaciones, de hecho actualmente están remodelando el lobby. Sin duda lo volveré a reservar.",0
"Cuentan con un excelente servicio por parte de sus colaboradores, realmente lo hacen sentir cómodo y atendido a uno. en especial Carmen del restaurante quien siempre estuvo atenta y a la orden durante nuestra estancia. anteriormente nos hospedábamos  enfrente en el holiday inn, sin embargo después de conocer antaris, no  lo cambiamos.",1
