"reviews","labels"
"Me quede a dormir una noche, la habitacion sucia nada de higiene, toallas rotas, malisima atencion de los empleados, ofrecen desayuno y te ponen pan y jugo nada mas!!! Deberian de mejorar, en todo solo son fachada!!!!",0
"Creo que el peor hotel en el que estuvimos nunca.Falta de higiene,falta de mantenimiento,falta de limpieza........las fotos de los viajeros hablan por si solas.No fiarse de las fotos del propio hotel. Sería lo último que recomendaría.",0
"Pues la habitación la conseguimos en $66 usd por persona por noche y nos dieron un cuarto para nosotros (4 personas) que es mucho mejor que los hostales donde estuvimos. Los cuartos estaban normales y el baño muy muy descuidado. Se nos quedaron las llaves dentro de la habitación y no tenían duplicado. Dos cuadras adelante es una zona muuuuuuy conflictiva así que con cuidado, quisieron asaltar a un amigo mio. Es un hotel que cumple. Los que atienden son muy muy amables.",0
"Hotel con bonita fachada, bonita recepción y ya....  Las habitaciones, aunque amplias, son oscuras, viejas, huelen a humedad y con una gran falta de mantenimiento ( sobre todo el baño, donde además, nos vistió una cucaracha). El suelo enmoquetado aún empeora más los malos olores. No tiene ascensor.  El desayuno es ridículo, dispuesto de forma poco higiénica. El personal que lo servía casi inexistente, jugando con el móvil, sin reponer lo que faltaba de comida, (que era mucha) cubiertos..  y si les pedías algo, te lo servían de mala gana.   Algún recepcionista que otro ( no todos) con poca dedicación al cliente, por no decir ninguna.  Localizado en un barrio bastante...digamos complicado... al lado hay un prostíbulo, con lo que la clase de personas que frecuentan esas calles ya…",0
"hotel descuidado,y oscuro  ubicado en una zona muy regular en la noche hay que llegar en taxi,  colchones de las camas muy gastados,  sin aa. en llos cuartod costoso por las pocas comodidades que ofrecen",0
"Desayuno muy pobre, podr'îa mejorar sobretodo en Costa Rica con tanta fruta y una agricultura tan variada.  La gente de la recepciòn muy agradable.  No hay nevera ni ascensor.  Es una lâstima porque tiene mucho potencial.",0
"me encanto, excelente atención al cliente, muy buena ubicación, personal atento a los servicios.muy buenos servicios en general.... ademas de la limpieza que fue excelente, mucha higiene y confort... es un buen hotel tanto para una sola persona como para una familia en general..",1
"Afortunadamente, sólo estuve una noche. El barrio está bien, y creo que se puede encontrar algo mejor. El baño, las sabanas... como que no dan confianza. Huele a humedad... El WiFi no funciona en las habitaciones altas.",0
"El hotel esta en el centro de la ciudad, la habitacion es basica, tiene olor a humedo a a tapete viejo, le falta, algo de inversion para mejorar las instalaciones, tiene bastante potencial para mejorar con respecto a otros iguales en nivel. La atencion es buena. Cuando las personas hablan en las areas comunes se escucha el ruido en el interior de la habitacion!!   Como hotel de paso y basico sirve !",0
"El personal super amable, un lugar muy limpio y confortable, muy bien ubicado... Habitaciones muy higiénicas... Y es muy tranquilo...  Lo mejor de todo es que es un lugar muy fresco a pesar de no tener airé acondicionado, pero sí abanicó de techo...",1
"Este es un hotel más para pasar la noche en caso de ser necesario que para una estadía prolongada. Las paredes y puertas son delgadas que incluso se escucha a la gente roncando. El desayuno es muy pequeño. Lo que tiene bien es que las habitaciones son bastantes grandes, aunque la limpieza de las camas deja que desear.",1
"El personal muy gentil y amable, nos ayudaron con reservar los tour, las instalaciones muy cómodas, lo pasamos bien con mi esposa y mi hijita. Muy cerca del centro de San Jose como para caminar. Recomendable",1
"Estuve una semana en este hotel por segunda vez,  u creo que jamás volveré.  Mucho desorden,  pésimo desayuno, pésima la limpieza,  los cuartos estan llenos de moho y huelen mal.  Es desagradable que los empleados hablen mal de sus jefes y que tengas que escucharlos hablando cosas que a los huéspedes no nos importa. No tienen parqueo para carros grandes y cuando los dejas en la calle te rayan el carro. Muy básico en atención. Definitivamente no volveré más.",0
"Hotel con intento de dar buena imagen, cuenta con cosas agradables como una estancia con plantas exoticas, dos computadoras algo obsoletas pero con conexion a internet, el servicio es regular con recepcionistas que no dominan el servicio hotelero a plenitud.   Lo malo de este hotel es que cuando yo me hospede estaba lleno de Venezolanos que no salian a absolutamente nada dentro de la ciudad, dando un aspecto de reclusorio de maleantes. Los servicios sanitarios muy malos y una llave de la regadera que nunca cerro del todo dejando una gotera continua durante la noche.  Este hotel debe de tomarse como opcion solo para llegar a dormir y aprovechar el tiempo en conocer Costa Rica con los tours de este maravilloso pais",0
"Desde el inicio, todo estuvo terrible.   Primero, la habitación que me dieron una habitación con humedad. Apestaba y claramente había manchas en el techo. Posteriormente, me cambiaron a la planta baja y aunque ya no tenía humedad, el cuarto estaba en pésimas condiciones: sábanas sucias, no funcionaba la caja de seguridad, la puerta del baño no servía y hasta encontré una cucaracha dentro del retrete.    Indistintamente de esto, el servicio y atención a clientes fue lo peor. En la reservación en claramente decía que incluía transporte al aeropuerto y se negaron a respetarlo. El gerente, en lugar de dar una solución y ponerse del lado del cliente, comenzó a poner mil excusas absurdas y sin sentido. Al final, obviamente, no lo respetaron.  Mi sugerencia es que eviten a toda costa…",0
"Es un lugar para olvidar. Sábanas manchadas, almohadas asquerosas, cucarachas, desayuno pésimo, zona de prostitución, baño sucio, etcétera. No volvería la verdad, me siento muy decepcionado y tener que dormir con la toalla bajo la cara no me ayudó mucho.",0
"Muy cómodo! Buena atención, definitivamente lo recomiendo, aunque le falto un poco de cantidad al desayuno, deberían poner también platos típicos como gallo Pinto Pero no hay queja, muy céntrico y las habitaciones muy elegantes, definitivamente es una opción para volver",1
"me gusto la ubicación, el hotel es cómodo en precio y la gente es muy amable, y sobretodo de fácil acceso ya que se encuentra en el centro de la ciudad y me fue facil movilizarme a los lugares donde iba a realizar mis negocios",1
"Hice la reservación a través de su página web, guarde el número de confirmación de la reservación, y cuando llegamos al hotel, el recepcionista quería que la reservación estuviera impresa, no le interesaba el número. Finalmente revisó en una libreta y nos dejó pasar.  No omito señalar que para aquellas personas que tengan alguna discapacidad o personas mayores, les comento que no hay elevadores. En nuestro caso, no hay problema con eso, y subimos al segundo piso cargando maletas.    Ya en la habitación no encendían los focos de la mitad de la habitación, ni las lámparas. Se escuchaba mucho ruido de la calle y al querer ver si estaban cerradas las ventanas, nos dimos cuenta que le faltaban algunos cristales. Dejamos pasar esto pues estabamos muy cansados y queríamos cenar,…",0
"Lo único exvelente que tiene es hotel son los Recepcionistas, los recomendaría en cualquier negocio brinda Servicio al cliente, inclusive a las camareras tenen una gran dsponibilidad para ayudar a los huespedes con ina gran sonrisa.  El desayuno es terrible pan sin tostar, no hay agua caliente y no es tan limpio como aparenta.",0
"Pros: Tiene un bonito patio, el personal es correcto, las camas muy confortables, la habitación amplia y muy limpia. Contras: Está algo alejada del centro pero muy cerca de la estación de bus los caribeños. Lo peor es un persistente olor a desinfectante que se renueva cuando le das a la cisterna y molesta a los ojos.",0
"hotel con habitaciones indiscutiblemente buenas, lo peor de todo es que no tienen un buen desayuno. Dos dias antes de salir de viaje les escribi a la direccion de email y no recibi respuesta, intente con el chat y despues de 15 minutos encontraron mi reservacion. Al llegar encontra personal sin uniforme tomando datos a mano en una agenda.",1
"Segun el website es un hotel con restaurant/bar. Dos dias antes de salir de viaje les escribi a la direccion de email y no recibi respuesta, intente con el chat y despues de 15 minutos encontraron mi reservacion. Al llegar encontra personal sin uniforme tomando datos a mano en una agenda, que me manifesto que no existe restaurante ni bar. Al ingresar a la habitacion, no habia baño ni toallas para baño, ni aire acondicionado. Lo peor de todo fue el dia antes de regresar, permitieron que se hospedaran 8 personas en una habitacion, que se mantuvieron haciendo ruido hasta pasada la medianoche, lo cual hizo que no pudiera dormir. El unico ""consuelo"" fue que el siguiente dia a las 9AM sali de ese horrible lugar. La tarifa que pague fue de cerca de $60, con un poco mas me hubiera…",0
"Este hotel céntrico en la ciudad de San José, Costa Rica. Muy agradable, excelente atención personal, muy cómodo, donde además ayudan al visitante con guías turísticos y la oportunidad de adquirir un paquete para parques nacionales así como diferentes atractivos turísticos. Es un modesto hotel de muy buena calidad. :D  Espero esta información ayude a otros visitantes a este país tan hermoso Costa Rica. Saludos desde México.",1
"Pase una noche en el hotel y me parecio tipo 3B bueno bonito y barato, la atención muy buena, limpio camas confortables y un ambiente muy acogedor. La verdad creo que cada ves que venga a San Jose este será mi lugar para quedarme.",1
"Me quede en este Hotel solo una noche y parte de la mañana del día siguiente ya que tenia que viajar temprano. Mi estadía fue cómoda, sin quejas. La habitación con cama grande, baño privado, calor no sentí ya que era invierno y hacia frió para la época. Desayuno pues no tienes mucho que escoger solo el café, agua o jugo de naranja, aun así la comida esta buena, lo único complicado seria su ubicación lejos del centro así que sino conoces es mejor conseguir un taxi.",0
"Bueno me quede en ese hotel porque no teniamos reservacion, y un taxista del aeropuerto nos indico que este hotel era bueno. Al verlo vimos que era calido y comodo, Pero primero: Es muy costoso para lo que tiene. Segundo: Las habitaciones no tenian aire y el calor era terrible. tercero: El desayuno era lo que te daban y ya no podias escoger ni nada. Cuarto: Era un poco lejos del centro. Y quinto: al irnos nos rabaron algunas cosas costosas y llamamos y no las devolvieron. eso es una falta de respeto y jamas se los recomendaria a alguien.",0
"Estuvimos una sola noche, porque llegamos del aeropuerto. Nos dieron una habitación triple, amplia y con baño privado, pero hacía mucho calor y no tenía ventanas. El encargado era un tipo amable que nos dijo como llegar al centro de san jose pero no nos dejó cambiar el desayuno por la cena, ya que no podíamos desayunar allí, porque nuestro viaje salía muy pronto.  La verdad es que no estaba mal, pero tampoco era ninguna cosa del otro mundo",0
"Estuvimos una sola noche, nos dieron una habitación triple grande y limpia, pero no tenía ventanas, lo cual deja un poco que desear... el precio fue razonable, aunque sabiendo que no podíamos quedarnos a desayunar, no nos dio la opción de anular el desayuno o cambiarlo por una cena. El servicio fue amable pero aun así no me pareció gran cosa Lo mejor: la ubicación; cerca de la estación centrl caribeña y a 10 minutos andando del centro Lo peor: habitación sin ventanas y sin posibilidad de poder desayunar.",0
"Hotel pequeno, habitaciones limpias pero muy sencillas,  televisor de 17 plg, realmente pequena pero funcional, camas confortables.  aunque el ruido del exterior del cuarto se escucha mucho.  El punto del hotel no es lo mejor.",0
"Estuve 4 días y no me gustó. Creo que ayudó que tuve que quedarme parte del día en el hotel... si uno va solo a dormir quizás no es tan terrible. Yo llegue un día después de la reserva que teníamos (una triple), así que le dieron una habitación doble a las personas que ya estaban diciéndoles que al día siguiente las pasaban a una triple (a pesar que estaba pagada una triple desde el principio y nunca nos descontaron nada). Cuando yo llegue a la mañana siguiente no me querían dar la habitación hasta que llegaran las otras personas a la tarde! al final logre que después de 2/3 horas me la dieran (tenían que limpiar una). También a pesar de que ya había pagado la habitación desde el día anterior no me querían dar el desayuno que estaba incluído. Al final logre desayunar... el…",0
"Lic. Jane, ante todo mil disculpas por no haber escrito antes, pero es que el trabajo me ha tenido bastante ocupado..permitame agradecerle mi reservación en el Inca Real y a la vez informarle que me siento totalmente satisfecho principalmente con las atenciones de su personal, los muchachos de la recepión super amables, los desayunos muy buenos...y en general todo bien..una que otra cosita en cuanto a la estructura en si del hotel pero son cosas que se pueden mejorar... Mi estadía en su país fue muy placentera y en cuanto  pueda ir nuevamente serán uds. mi opción para quedarme.. Nuevamente mil gracias y hasta luego...",1
"Solo estuve una noche pero me gustó. El hotel es bueno, limpio con precios accesibles. El desayuno es muy rico. En general todo está muy bien, excepto la ubicación. Es una zona solitaria y por lo qué escuché un poco peligrosa, del resto es muy bueno si cuentas con planes ya que es prácticamente solo para pasar la noche.",0
"Este hotel es perfecto para personas que solo requieren de un lugar para dejar  las maletas, estar todo el dia conociendo y llegar solo a dormir. El hotel se encuentra ubicado en el centro de San Jose por lo que tranquilamente puedes realizar el citi tour a pie saliendo desde el hotel ya que todo lo interesante del centro de San jose (museos, parques, teatro...)  queda a muy pocas cuadras (te recomiendo caminar de dia). Por la noche la zona no es recomendable y realmente no ofrece nada  salvo ir a los pueblos pero la rumba en ese lugar es un poco underground por lo que te recomiendo tomar un taxi e ir hacia escazu. La atencion en la recepcion fue buena, las habitaciones son limpias ojo no cuentan con AC  y el desayuno no es gran cosa pero repito por el precio no se puede pedir…",1
"el hotel es muy acogedor, el presonal me atendio de lo mejor estuve dos dias.  Y lo que mas me gusto es lo bien ubicado que se encuentra porque me quedaba cerca de todo lo que queria conocer en la ciudad de san jose, tienen un bar pequeñito pero muy calido , me encanto",1
"Me engañó un taxista en el aeropuerto para ir a este hotel. No estoy seguro si está basado en comisiones o algo así. Quería irme cuando llegué, pero estaba tan cansada y tenía tanto equipaje que ni siquiera podía pararme, así que dormí allí. Las habitaciones no parecían haber sido cambiadas de ropa, había cabello dentro de la cama, basura todavía en la canasta sucia. Sin champú. El olor es terrible, el olor a viejo y las aguas residuales apestosas provienen del baño.  El peor hotel en el que he estado en Costa Rica hasta ahora, la atmósfera se siente vieja y sombría.",0
"Las habitaciones están limpias, pero el hotel parece viejo y necesita una renovación. La ubicación es muy buena, a poca distancia del centro de San José. El personal es amable y servicial. Si buscas un lugar para dormir sin mucho lujo, ese es el lugar.",0
"Después de un largo viaje a Costa Rica desde Nueva York, llegué a las 4 pm muy hambriento y cansado. el conductor del txi me llevó al Hotel Inca Real. Vi de inmediato Un hotel seguro y seguro. estaba aliviado. Le pregunté a la recepcionista por el MEJOR restaurante de mariscos en San José, me llamó un taxi y obtuve el mejor lugar de mariscos aquí y lo compararía con el mejor de Nueva York. así que para resumir mi estadía en el Inca Real, se lo diré a mis amigos y seguro que volveré aquí, la habitación y especialmente la ducha fueron las mejores por un precio muy justo. gracias.",1
"¡Es el lugar perfecto para tener un lugar de recuperación pacífico y tranquilo en medio de San Jos! Todo está muy cerca de alcanzar. Las habitaciones están limpias y el personal es muy amable. El desayuno condicional por $ 3 es perfecto para comenzar el día.",1
"Al principio me daba un poco de miedo por el olor del vestíbulo del hotel. El personal era increíble, e incluso me ayudaron con mi traslado hacia el aeropuerto, haciendo ellos mismos las llamadas! Yo tenía el desayuno incluido, pero por desgracia no tuve tiempo para probarlo. Mi habitación no era tan malo, con ventilación agradable pero con un tubo en la ducha que chuparse se podía oír todo el día/noche. Las luces son muy considerará pero supongo que es parte del hotel el paisaje. . . Todo el mobiliario estaba roto o super viejo que no los usamos. Agradable. WiFi Buena ubicación ya que está literalmente a 5 minutos a pie de la avenida principal y el teatro nacional. Desde el 3 lugares me alojé en San José, sin duda uno de los mejores.",0
"Antiguo edificio agradable proporcionando alojamiento y desayuno muy básico. Puertas y ventanas se abren a un atrio central, cubierto de cristal, así que no mucho con luz en las habitaciones y sin ventana. Muy bueno aire acondicionado y suaves por la noche así que cobija una buena noche de sueño. Cuarto de baño necesita un poco de renovación y desagüe mal. Cortinas en mal estado y raída. Bar cerrado.  La recepción wifi esporádicas muy servicial. Desayuno alegre y amable personal. Con opciones de dos cereales, huevos, tostadas, mermelada, mantequilla, fruta fresca, zumos, té y café. Adecuado. Me picazón para deshacerse de todas las plantas de polvo plástico viejo, plantas muertas, moda marchito cortinas, sofás manchas sucias en el atrio. Sin duda el lugar podría hacer con un…",0
"Nos impactó en San José por varias instancias de asesoramiento verdaderamente mal de las hordas de desesperados conductores de taxi en esta ciudad. En última instancia, el conductor de un taxi nos llevó hasta el inca real. El chico detrás del mostrador no la mínima cantidad de trabajo para conseguir que nuestra habitación y me volví a jugar en su teléfono. El suelo del baño estaba viscosa y las paredes estaban cubiertas de moho. No había agua caliente. No hay ventanas al exterior. Sábanas miedo sobrecogedor. crujiente Pero nos trataron de música pop insípido de Costa Rica hasta el cambio de turno alrededor de las 10:00. El chico en el turno de noche, fue capaz de cerrar la puerta de cristal de la recepción. Fue el único ejemplo de lo que puede considerarse como una actividad…",0
"Nos alojamos sólo una noche en el hotel, el servicio de recepción era bueno era fácil ingreso. Las habitaciones son agradables y cómodas, un pequeño pero bien. La habitación estaba limpia, pero puede mejorar para almohadas de ejemplo. Este no es un hotel que puede dormir hasta tarde, durante la mañana hay mucho ruido, todos los empleados del hotel hablan oía a la otra y escuchar música. Señoras de limpieza parecen desesperados para entrar a la habitación no importa la hora de salida es a las 12. Fuimos al restaurante a comer el desayuno incluido que estaba abierto hasta las 9, llegamos a las 9:05 y la camarera alegó que no había desayuno sin siquiera tratar de ayudar, la camarera tenía la actitud peor no apropiado para un restaurante que ella podría considerar otro trabajo. En…",0
"Las habitaciones estaban sucias, el moho de la ducha, el baño olía mal. Cuando entras en el piso descalzo, el de sus pies doble fondos negros de la suciedad general. Para el desayuno que freirá un huevo para comer con tostadas (cereales también está disponible). En nuestro último día, vimos una cucaracha en la parte superior de la tabla. Es un lugar pintoresco, pero necesita mucha atención y actualización. La zona parece peligrosa, pero en realidad es bastante seguro. Caminamos hacia el centro y de todos los días, y después de anochecer y nunca tuve problemas.",0
"A su llegada a este hotel de la zona que tenía que conducir a través de era aterradora. Pero una vez allí continúe en varios problemas : 1. Mi confirmación dice nevera facturaban u supongo que no había nevera 2. Mi confirmación dice aire acondicionado sí u supongo que sin aire acondicionado a un ventilador de techo demasiado pequeña para la habitación. 3. No hay ventanas en la habitación excepto al foyer que eran tan finas que se oye todo 4. En la habitación mi confirmación dice cafetera sí u supongo que no hay cafetera. 5. La habitación es oscura y lúgubre 6. Olor a moho. Debido al hecho de que mi esposo tiene asma y yo reservamos en un hotel diferente que duraron 15 minutos allí",0
"El hotel en sí era tan, tan. Las habitaciones eran de un tamaño decente y bien limpio, no noté ningún Moho/hongos. La ubicación no estaba cerca de ninguna de las rutas de autobús y era incómodo de las atracciones principales en San José. Barrio chungo andar de noche también. Era un lugar relativamente tranquilo para San José, dormir no fue interrumpido, lo cual fue una ventaja.",0
"Las habitaciones estaban a medio camino entre un hostal y un hotel. El atrio era impresionante, pero las habitaciones estaban en necesidad de renovación. Llegamos en medio de la noche y pasamos 15 minutos intentando conseguir ansiosos 24 horas el despertar. Habiendo aprobado los grupos de personas que llegaban en un perdido cerca de la calle, yo estaba en bits. Finalmente lo despertaban y dieron por dentro. El desayuno era básico y sin previo aviso, la hora de comienzo ha cambiado por 30 minutos el segundo día. Puede alojarse en el hotel, recientemente renovado, taormina dos puertas por el mismo precio. Hay que obtener la nueva experiencia, pero impecable la atmósfera colonial de perder Inca Real.",0
"También viajábamos con Intrepid y muchos de nuestros compañeros tenían problemas con sus habitaciones. Nuestra habitación en la planta baja, no estaba tan mal pero estaba muy oscuro y había leído los otros comentarios, así que no esperábamos demasiado. No tuvimos ningún problema con el personal o el ruido, pero en general es un poco desaliñada y hay espacio para un montón de mejoras.",0
"Éste es fácilmente el peor hotel en el que me he alojado. También en un tour de INTREPID y esta fue nuestra última parada. Todos llegamos tarde y listo para saltar a la cama, sin embargo, el hotel no estaba organizado en absoluto (no tenía idea que iba a lo de la habitación, etc.), cuando finalmente llegamos a nuestras habitaciones, algunas ni siquiera estaban limpias, las sábanas sucias en la cama, toallas húmedas retorcida en el suelo.  Primera impresión de mi habitación no estaba demasiado mal... hasta que me subí en la ducha. No hay agua caliente (que estaba muy bien, con teniendo viajado América Central), pero la ducha estaba sucio. La cortina de la ducha estaba completamente cubierta de moho y las paredes.  Luego nos reunimos en el vestíbulo para decir despedimos y…",0
"Increíble. Otros en nuestro grupo no tenía problemas en la habitación. Tenía una habitación sucia. La ropa de cama estaba sucia y manchada. El baño tenía residuos secos y el tazón de fuera. Los negocios no ofrecen una nueva habitación o para solucionar el problema. Asquerosa. Yo dormía en la parte de arriba de la cama.",0
"Me alojé aquí por una noche al final de nuestro viaje por Intrepid. Había leído las críticas y no esperábamos mucho. Para ser sincero, me dieron una habitación en la planta baja, que estaba muy bien. Limpio, un montón de habitación con agua caliente a diferencia de muchas otras paradas nuestra ruta. El personal era bastante amable y no le importó bebiendo en comedor de abajo.  No teníamos el desayuno pero hay una panadería local a 3 cuadras de distancia hacia el centro de la ciudad. La casa realmente barato hecho pasteles y empanadas. O puede volverse a en McDonald's.  de 5 a 10 minutos a pie de la plaza principal. Un poco peligroso por la noche con algunas mujeres interesantes de la noche alrededor.",0
"También en un tour de Intrepid, este fue el hotel marcha e impresiones Forst no estaban bien.  Este hotel fue horrible, todo era un profundo color rojo o café que hace que te sientas muy cutre. La recepcionista era también muy desagradable para mí, tenía un enorme, pesada mochila, él me miraban lucha lo puso en la espalda y luego me dio las llaves con suficiencia im me decía que en el tercer piso ... No hay ascensor. Las habitaciones son horribles y fácilmente podría obligar a las puertas, así que no me sentí muy cómodo dejando mis cosas.  También me dejaron esperando en la puerta animaba el timbre de la puerta mientras la recepcionista fue en el sofá de su teléfono, miró en mí luego prceeded de mirar en su teléfono. Increíble.",0
"Nos alojamos aquí por dos noches como parte de un tour. Las habitaciones se abren a una recepción central/zona de salón que es increíblemente ruidoso. La música alta charlando comenzó en recepción en am y sonido 6:15 viajes fácilmente. No recomendaría alojarse aquí si valoras dormir y un buen servicio de atención al cliente",0
"Teníamos la desafortunada oportunidad de pasar una noche aquí antes del comienzo de la visita de Intrepid de Costa Rica a Panamá. El miembro del personal de recepción fue muy desagradable - no me dejó cerradas fuera por alrededor de media hora a pesar de estar a verme en la entrada. La zona es peligroso y la habitación estaba muy sucia, sin comodidades básicas tales como una jarra de agua caliente. La habitación era increíblemente ruidoso - nos despertaron dos veces, una vez alguien llorando ruidosamente en torno a las 4 am y luego de nuevo a las 5 de la madrugada gritos sirenas en la zona.",0
"Había leído las críticas de este hotel antes de llegar a mi tour Intrepid, y por lo tanto me esperaba lo peor. Pero me sorprendió gratamente! El personal era amable, el exterior del hotel es agradable y el vestíbulo y salón interior es muy acogedor. El wifi es buena, aunque es principalmente significaba para la zona del vestíbulo que pude conseguir conexión decente en mi habitación en el segundo piso. Las habitaciones estaban muy bien hecha, parecía la ropa limpia, aunque las sábanas estaban un poco gastadas. Todo estaba bastante limpio, incluido el baño. Creo que este hotel se merece una revisión más alto que algunas de las críticas anteriores, así que quizás han hecho algunas mejoras desde los comentarios anteriores. (Aunque había un pequeño pasta de sangre en mi pared del…",1
"Este hotel se merece una crítica mucho mejor que algunos de los anteriormente publicados. Es el centro del hotel de bajo presupuesto. La ubicación es quizás un poco fiable como en cualquier otro hotel en el centro sería que es lo que los taxis. Pero su centro en el corazón de San José un hermoso centro metropolitano. Las habitaciones son más que adecuadas ... y sí, había agua caliente! Buena conexión Wi-Fi. Después de leer todas las horribles comentarios y atemorizados para el check-in. Me sorprendió gratamente cuando entré en un hermoso vestíbulo de estilo antiguo. Sí, el hotel es antiguo, pero estaba limpio. La recepcionista aunque poco inglés era muy agradable. Por desgracia la mayoría de la gente sólo he tomarse el tiempo para escribir críticas negativas. Y le permite ser…",1
"Nos alojamos en el hotel Inca Real en la primera noche de nuestro viaje Intrepid. Fue, sin duda alguna, el hotel más insoportable en el que me he alojado. Después de leer otras críticas antes de viajar, esperábamos lo peor, así que no fue realmente un shock, pero el registro de esta inmersión era una gran sensación. Como muchos han dicho, el hotel se ve bien desde fuera. El atrio es bastante agradable. Sin embargo, las habitaciones son oscuras, húmedas, humedad y sucia. Un miembro de nuestro tour había un inodoro sin un asiento ( !) Acabamos intentamos no toque nada, y por suerte había traído saco de dormir camisas para dormir. La falta de higiene en las habitaciones, decidimos no probar el desayuno, pero conseguimos un café de una panadería cercana, que era practicarse otras…",0
"Parte de alojamiento turístico. Se ve bien desde el exterior. Sin embargo, yo clasificaría como simplemente aceptable. Algunas de las habitaciones dan a una zona ajardinada interior común aunque supongo que me las otras habitaciones dan a las calles fuera. En ambos casos, tendrá ruido tan ligero lo mejor estás advertido. Internet wi-fi es lento y generalmente disponible en el área común.",0
